@relation transactions10k
@attribute TransactionID integer [0, 9999]
@attribute ItemID integer [111, 444]
@attribute Quantity integer [1, 11]
@inputs TransactionID, ItemID, Quantity
@data
6018, 321, 8
6018, 112, 2
6018, 224, 6
6018, 324, 11
6018, 123, 3
6018, 244, 4
6018, 221, 10
6018, 142, 2
6018, 314, 2
6018, 111, 5
6018, 344, 1
6018, 322, 2
6018, 442, 1
6018, 124, 1
6018, 323, 3
6018, 141, 1
6019, 144, 6
6019, 322, 6
6019, 143, 5
6019, 342, 2
6019, 221, 1
6019, 142, 11
6020, 123, 5
6020, 142, 1
6020, 311, 2
6020, 231, 1
6020, 331, 2
6020, 323, 10
6020, 113, 2
6020, 221, 6
6020, 114, 6
6020, 431, 1
6020, 322, 7
6020, 324, 3
6020, 232, 3
6020, 321, 3
6020, 222, 2
6021, 113, 2
6021, 142, 6
6021, 112, 3
6021, 414, 2
6021, 314, 5
6021, 244, 2
6021, 221, 5
6021, 341, 1
6021, 242, 1
6021, 322, 1
6021, 223, 2
6021, 111, 1
6021, 123, 8
6021, 432, 4
6021, 224, 2
6021, 331, 4
6021, 332, 4
6021, 324, 2
6021, 344, 7
6021, 131, 11
6022, 244, 1
6022, 123, 3
6022, 211, 1
6022, 113, 9
6022, 112, 3
6022, 144, 3
6022, 222, 5
6022, 322, 5
6022, 422, 1
6022, 314, 2
6022, 234, 11
6022, 421, 3
6022, 324, 11
6022, 344, 1
6022, 331, 2
6022, 111, 9
6022, 114, 8
6022, 323, 5
6023, 143, 8
6023, 222, 4
6023, 144, 1
6023, 243, 5
6023, 331, 8
6024, 242, 5
6024, 123, 5
6024, 423, 3
6024, 432, 4
6024, 324, 1
6024, 211, 2
6024, 332, 5
6024, 311, 4
6024, 114, 6
6024, 222, 3
6025, 344, 5
6025, 324, 3
6025, 114, 3
6025, 332, 4
6025, 323, 9
6025, 112, 4
6025, 113, 1
6025, 142, 1
6025, 424, 1
6025, 321, 1
6025, 123, 4
6025, 322, 6
6025, 432, 2
6025, 221, 3
6025, 422, 3
6026, 222, 5
6026, 111, 9
6026, 112, 3
6026, 243, 6
6026, 322, 4
6026, 313, 5
6026, 424, 4
6026, 123, 9
6026, 221, 9
6026, 344, 5
6026, 321, 4
6026, 244, 4
6027, 111, 2
6027, 422, 6
6027, 222, 5
6027, 243, 3
6027, 241, 1
6027, 232, 2
6027, 242, 1
6027, 432, 3
6027, 224, 2
6028, 323, 3
6028, 324, 3
6028, 332, 5
6028, 143, 1
6028, 142, 1
6028, 144, 5
6028, 112, 2
6028, 312, 11
6028, 224, 3
6028, 322, 1
6028, 422, 2
6028, 331, 1
6028, 343, 2
6028, 221, 2
6028, 344, 6
6028, 123, 2
6028, 111, 8
6028, 234, 9
6028, 134, 2
6028, 333, 9
6028, 211, 2
6028, 113, 1
6028, 341, 2
6029, 112, 2
6029, 233, 4
6029, 314, 4
6029, 143, 11
6029, 123, 4
6029, 242, 3
6029, 114, 1
6029, 231, 2
6029, 111, 4
6029, 223, 7
6029, 424, 4
6029, 241, 1
6029, 211, 7
6029, 144, 7
6029, 332, 2
6029, 113, 5
6029, 232, 5
6029, 331, 4
6029, 324, 3
6029, 322, 5
6029, 323, 1
6030, 114, 1
6030, 324, 1
6030, 343, 5
6030, 323, 1
6030, 314, 1
6030, 211, 3
6030, 332, 1
6030, 123, 1
6030, 331, 6
6030, 344, 3
6031, 343, 5
6032, 323, 2
6032, 242, 10
6032, 314, 1
6032, 343, 3
6032, 124, 2
6032, 112, 2
6032, 114, 1
6032, 111, 9
6032, 243, 5
6032, 233, 3
6032, 142, 9
6032, 441, 4
6032, 313, 3
6032, 322, 3
6032, 332, 5
6032, 123, 4
6033, 332, 1
6033, 323, 5
6033, 411, 1
6033, 111, 5
6033, 143, 3
6033, 112, 1
6033, 241, 6
6033, 221, 1
6033, 114, 3
6033, 142, 2
6033, 244, 4
6033, 113, 6
6033, 243, 6
6033, 123, 2
6033, 232, 7
6034, 114, 2
6035, 113, 3
6035, 321, 4
6035, 112, 3
6035, 324, 1
6035, 111, 3
6035, 322, 1
6035, 143, 3
6035, 221, 3
6035, 142, 3
6035, 312, 6
6035, 234, 6
6035, 123, 8
6035, 213, 4
6035, 114, 1
6035, 242, 6
6036, 231, 6
6036, 222, 8
6036, 144, 3
6036, 444, 8
6036, 134, 4
6036, 221, 5
6036, 111, 1
6037, 324, 7
6037, 322, 9
6037, 113, 11
6037, 112, 2
6037, 144, 4
6037, 342, 1
6037, 242, 1
6037, 331, 2
6037, 323, 1
6037, 321, 3
6037, 443, 1
6037, 221, 10
6037, 123, 1
6037, 313, 2
6037, 344, 1
6037, 142, 9
6037, 111, 7
6037, 432, 3
6037, 143, 5
6037, 332, 1
6037, 343, 4
6038, 211, 10
6038, 331, 2
6038, 322, 3
6038, 431, 5
6038, 223, 4
6038, 111, 1
6038, 244, 1
6038, 231, 3
6038, 411, 10
6038, 134, 2
6038, 424, 6
6038, 423, 5
6038, 221, 1
6038, 114, 4
6039, 232, 3
6039, 112, 3
6039, 233, 8
6039, 243, 7
6039, 221, 10
6039, 234, 3
6039, 321, 4
6040, 324, 7
6040, 113, 7
6040, 211, 1
6040, 412, 4
6040, 111, 2
6040, 332, 4
6040, 434, 5
6040, 114, 1
6040, 432, 7
6040, 112, 2
6040, 331, 1
6040, 142, 3
6040, 342, 1
6040, 314, 7
6040, 423, 10
6040, 232, 3
6040, 422, 2
6041, 112, 5
6041, 244, 4
6041, 123, 3
6041, 331, 7
6041, 222, 7
6041, 131, 3
6041, 114, 3
6041, 234, 5
6041, 111, 1
6041, 332, 11
6041, 233, 6
6041, 431, 4
6041, 432, 7
6041, 322, 2
6041, 324, 2
6041, 142, 11
6041, 232, 6
6041, 242, 6
6041, 433, 2
6041, 241, 1
6041, 144, 5
6041, 231, 2
6041, 323, 6
6042, 432, 3
6042, 224, 3
6042, 324, 6
6042, 112, 3
6042, 113, 2
6042, 144, 3
6042, 333, 2
6042, 243, 2
6042, 111, 4
6042, 323, 3
6042, 242, 8
6042, 143, 2
6042, 441, 6
6042, 331, 1
6042, 123, 1
6042, 322, 1
6042, 222, 2
6042, 343, 2
6042, 341, 5
6043, 331, 3
6043, 142, 2
6043, 232, 1
6043, 214, 1
6043, 244, 2
6043, 322, 2
6044, 123, 3
6044, 222, 3
6044, 114, 4
6044, 342, 2
6044, 322, 4
6044, 221, 10
6044, 231, 8
6044, 343, 2
6044, 232, 2
6044, 143, 1
6044, 323, 1
6044, 314, 1
6044, 423, 6
6044, 111, 7
6044, 112, 2
6044, 332, 10
6044, 211, 2
6044, 113, 5
6045, 111, 5
6045, 123, 4
6045, 114, 10
6045, 113, 5
6045, 142, 3
6045, 221, 11
6046, 322, 1
6046, 241, 1
6047, 343, 5
6047, 143, 1
6047, 123, 1
6047, 433, 1
6047, 111, 2
6047, 331, 1
6047, 211, 8
6047, 242, 5
6047, 434, 5
6048, 131, 1
6048, 114, 2
6048, 322, 2
6048, 143, 10
6048, 323, 1
6048, 222, 11
6048, 241, 1
6048, 144, 3
6048, 111, 2
6048, 332, 3
6048, 211, 7
6048, 344, 4
6048, 432, 1
6048, 113, 5
6048, 223, 5
6048, 341, 5
6048, 412, 11
6048, 331, 1
6049, 211, 1
6049, 232, 7
6049, 324, 10
6049, 241, 1
6049, 142, 5
6049, 111, 3
6049, 113, 5
6050, 142, 11
6050, 124, 2
6050, 221, 4
6050, 113, 2
6050, 114, 2
6050, 112, 11
6051, 111, 3
6051, 344, 1
6052, 341, 4
6052, 343, 1
6053, 112, 5
6053, 222, 6
6053, 444, 8
6053, 114, 7
6053, 233, 5
6053, 111, 2
6053, 211, 11
6053, 113, 5
6053, 231, 1
6053, 123, 3
6053, 324, 4
6054, 323, 7
6054, 114, 1
6054, 123, 11
6054, 331, 1
6054, 112, 1
6054, 244, 2
6054, 241, 3
6054, 322, 2
6054, 144, 10
6054, 332, 5
6054, 232, 6
6054, 343, 2
6054, 111, 5
6054, 423, 5
6054, 344, 1
6054, 342, 2
6054, 141, 5
6054, 324, 6
6054, 113, 1
6054, 211, 2
6054, 424, 7
6055, 323, 1
6056, 111, 3
6056, 324, 7
6056, 112, 3
6056, 211, 6
6056, 323, 3
6056, 142, 7
6056, 434, 8
6056, 331, 7
6056, 234, 3
6056, 144, 2
6056, 114, 3
6056, 432, 4
6057, 222, 3
6057, 112, 2
6057, 123, 2
6057, 442, 3
6057, 143, 1
6057, 331, 5
6057, 211, 1
6057, 144, 10
6057, 332, 1
6057, 344, 7
6057, 111, 9
6057, 343, 4
6057, 142, 1
6057, 323, 2
6057, 113, 6
6057, 324, 9
6057, 231, 1
6057, 114, 2
6057, 413, 3
6057, 224, 2
6057, 424, 2
6057, 223, 1
6057, 311, 2
6058, 114, 2
6058, 324, 3
6058, 343, 7
6058, 332, 4
6058, 244, 3
6058, 441, 2
6058, 112, 4
6058, 234, 4
6058, 111, 8
6058, 144, 2
6058, 113, 4
6058, 422, 10
6058, 142, 4
6058, 421, 11
6058, 221, 5
6058, 323, 8
6058, 322, 1
6058, 344, 1
6058, 331, 6
6059, 114, 7
6059, 241, 3
6059, 113, 1
6059, 243, 5
6059, 343, 7
6059, 111, 3
6059, 223, 4
6059, 123, 6
6059, 221, 6
6059, 324, 6
6059, 311, 11
6059, 332, 2
6059, 422, 10
6059, 322, 6
6059, 211, 5
6059, 344, 1
6059, 321, 2
6060, 221, 8
6060, 211, 7
6060, 322, 3
6060, 244, 6
6060, 111, 1
6060, 123, 9
6060, 233, 6
6060, 144, 3
6060, 114, 3
6060, 332, 1
6060, 113, 6
6061, 231, 4
6061, 413, 5
6061, 113, 4
6061, 112, 3
6061, 323, 1
6061, 144, 11
6061, 221, 10
6061, 111, 2
6061, 344, 2
6061, 324, 3
6061, 123, 6
6061, 422, 10
6061, 313, 1
6061, 233, 2
6061, 431, 10
6061, 222, 9
6061, 322, 7
6061, 114, 4
6061, 443, 2
6061, 132, 1
6061, 423, 3
6061, 211, 2
6062, 224, 7
6062, 114, 4
6062, 442, 8
6062, 322, 3
6062, 441, 2
6062, 111, 3
6062, 144, 1
6062, 113, 5
6062, 344, 2
6062, 343, 1
6062, 231, 11
6062, 222, 1
6062, 142, 6
6062, 211, 2
6062, 242, 7
6062, 143, 11
6062, 243, 5
6062, 323, 4
6062, 112, 1
6062, 332, 3
6062, 244, 8
6062, 234, 5
6063, 112, 5
6063, 234, 2
6063, 144, 3
6063, 324, 11
6063, 331, 2
6063, 323, 1
6063, 441, 9
6063, 111, 2
6063, 243, 2
6063, 143, 3
6063, 113, 7
6063, 224, 4
6063, 332, 1
6063, 142, 1
6063, 334, 11
6063, 211, 10
6064, 244, 5
6064, 114, 4
6064, 111, 2
6064, 331, 7
6064, 222, 1
6064, 442, 8
6064, 322, 5
6064, 223, 3
6065, 444, 1
6065, 232, 7
6065, 111, 1
6065, 123, 9
6065, 414, 8
6065, 322, 1
6065, 324, 10
6065, 234, 9
6065, 231, 2
6065, 114, 3
6065, 242, 2
6065, 243, 2
6065, 241, 10
6065, 222, 10
6065, 143, 2
6065, 344, 3
6066, 411, 4
6066, 322, 3
6066, 142, 2
6067, 332, 9
6067, 344, 3
6067, 111, 3
6067, 113, 1
6068, 311, 2
6068, 142, 4
6068, 324, 8
6068, 322, 2
6068, 242, 3
6068, 113, 1
6068, 323, 10
6068, 411, 2
6068, 211, 1
6068, 143, 8
6069, 111, 3
6069, 244, 3
6069, 123, 1
6069, 322, 2
6069, 323, 8
6069, 114, 2
6069, 312, 2
6070, 343, 5
6071, 342, 1
6071, 222, 1
6071, 241, 8
6071, 411, 1
6071, 311, 9
6071, 323, 9
6071, 433, 5
6071, 114, 3
6071, 142, 10
6071, 123, 3
6071, 412, 1
6071, 243, 4
6071, 143, 6
6071, 324, 3
6071, 211, 4
6071, 421, 7
6072, 123, 2
6072, 233, 1
6072, 111, 3
6072, 322, 4
6072, 232, 9
6072, 314, 1
6072, 112, 11
6072, 231, 6
6072, 324, 9
6072, 142, 5
6072, 343, 5
6073, 111, 3
6073, 112, 4
6073, 244, 7
6073, 222, 1
6073, 234, 1
6073, 124, 1
6073, 144, 3
6073, 324, 2
6073, 331, 7
6073, 343, 2
6073, 231, 10
6073, 322, 2
6073, 143, 1
6073, 321, 1
6073, 431, 6
6073, 344, 1
6073, 113, 7
6074, 331, 1
6074, 431, 6
6074, 114, 1
6074, 243, 5
6074, 323, 3
6074, 434, 3
6074, 123, 9
6074, 244, 1
6074, 322, 3
6074, 341, 2
6074, 313, 2
6074, 223, 8
6074, 231, 1
6074, 144, 11
6074, 314, 4
6074, 112, 5
6074, 111, 8
6074, 332, 9
6074, 241, 11
6074, 124, 1
6074, 222, 5
6074, 433, 1
6075, 424, 2
6075, 111, 8
6075, 222, 10
6075, 331, 7
6075, 112, 1
6075, 114, 1
6075, 123, 3
6075, 221, 1
6075, 211, 3
6075, 323, 4
6076, 314, 2
6076, 342, 3
6076, 232, 3
6076, 344, 8
6076, 241, 1
6076, 112, 11
6076, 321, 1
6076, 233, 3
6076, 422, 6
6076, 341, 4
6076, 332, 3
6076, 234, 3
6076, 244, 4
6076, 114, 3
6076, 323, 5
6077, 423, 9
6077, 323, 1
6077, 234, 1
6078, 423, 9
6078, 424, 4
6078, 343, 2
6078, 114, 2
6078, 112, 1
6078, 331, 8
6078, 113, 2
6078, 234, 3
6078, 233, 2
6078, 241, 7
6078, 323, 2
6078, 111, 1
6078, 123, 6
6078, 324, 6
6078, 322, 2
6078, 142, 2
6078, 431, 8
6079, 332, 4
6079, 431, 5
6079, 112, 11
6079, 323, 8
6079, 222, 1
6079, 232, 3
6079, 114, 7
6079, 111, 1
6079, 143, 2
6079, 314, 8
6079, 123, 6
6079, 113, 5
6079, 424, 5
6079, 331, 1
6079, 221, 4
6079, 344, 4
6080, 323, 5
6080, 221, 5
6080, 343, 6
6080, 313, 2
6080, 234, 9
6080, 144, 4
6080, 332, 9
6080, 114, 3
6080, 322, 1
6080, 434, 4
6080, 123, 9
6080, 421, 2
6080, 331, 3
6080, 342, 2
6080, 431, 1
6080, 233, 5
6080, 143, 3
6080, 113, 10
6080, 111, 2
6080, 324, 5
6080, 112, 1
6080, 223, 1
6081, 341, 1
6081, 324, 9
6081, 114, 9
6081, 144, 1
6081, 143, 1
6081, 211, 11
6081, 113, 3
6082, 111, 1
6082, 234, 3
6082, 222, 3
6082, 243, 8
6082, 142, 1
6082, 332, 2
6082, 231, 8
6082, 322, 2
6082, 314, 7
6082, 324, 11
6083, 331, 11
6083, 323, 1
6083, 413, 1
6083, 242, 1
6083, 344, 1
6083, 324, 7
6083, 142, 2
6083, 114, 2
6083, 143, 6
6083, 443, 2
6084, 144, 11
6084, 323, 1
6084, 311, 4
6084, 331, 4
6084, 341, 8
6084, 243, 2
6084, 332, 4
6084, 241, 1
6084, 111, 3
6084, 322, 7
6085, 224, 2
6085, 331, 2
6085, 322, 6
6085, 142, 3
6085, 344, 1
6085, 112, 4
6085, 332, 9
6086, 111, 7
6086, 322, 1
6086, 343, 4
6086, 113, 4
6086, 341, 4
6086, 331, 1
6086, 323, 11
6086, 421, 1
6086, 324, 2
6086, 222, 2
6086, 332, 4
6086, 231, 3
6086, 321, 1
6087, 212, 4
6087, 331, 2
6087, 242, 1
6087, 344, 3
6087, 442, 2
6087, 312, 9
6087, 332, 5
6087, 313, 1
6087, 113, 2
6087, 123, 7
6087, 124, 2
6087, 221, 5
6087, 223, 9
6087, 211, 5
6087, 324, 3
6087, 111, 9
6087, 143, 1
6087, 433, 2
6087, 233, 2
6087, 343, 1
6087, 222, 5
6087, 311, 7
6087, 112, 1
6088, 321, 2
6088, 113, 9
6088, 323, 5
6088, 243, 4
6089, 344, 1
6089, 114, 9
6089, 324, 11
6089, 112, 6
6089, 331, 9
6089, 432, 1
6089, 332, 7
6089, 113, 3
6089, 412, 3
6089, 211, 2
6089, 424, 4
6090, 144, 5
6091, 222, 3
6091, 111, 10
6091, 113, 5
6091, 221, 8
6091, 321, 2
6091, 223, 2
6091, 341, 3
6091, 343, 3
6091, 114, 6
6091, 322, 3
6091, 243, 1
6091, 323, 2
6091, 324, 3
6091, 142, 6
6091, 231, 9
6092, 312, 4
6092, 211, 3
6092, 221, 7
6092, 112, 3
6092, 331, 3
6093, 324, 1
6093, 144, 4
6093, 331, 2
6093, 234, 4
6093, 211, 7
6093, 343, 1
6093, 312, 2
6093, 232, 2
6093, 142, 1
6093, 133, 4
6093, 332, 2
6093, 213, 2
6093, 442, 7
6093, 111, 1
6093, 432, 10
6093, 124, 2
6093, 242, 1
6094, 322, 2
6094, 232, 10
6094, 234, 1
6094, 324, 7
6094, 144, 3
6094, 332, 5
6094, 143, 5
6094, 111, 2
6094, 434, 3
6094, 314, 6
6094, 221, 4
6094, 114, 1
6094, 113, 1
6094, 323, 4
6094, 344, 1
6094, 413, 5
6094, 244, 2
6094, 133, 1
6094, 112, 7
6094, 241, 4
6094, 211, 1
6094, 242, 10
6094, 123, 2
6095, 112, 4
6095, 143, 1
6095, 331, 6
6095, 342, 5
6095, 341, 8
6095, 344, 7
6095, 211, 5
6095, 314, 7
6095, 114, 3
6095, 123, 6
6095, 323, 5
6095, 322, 7
6095, 111, 2
6095, 332, 5
6095, 243, 3
6095, 233, 4
6095, 343, 2
6095, 113, 1
6095, 224, 4
6095, 244, 5
6095, 424, 1
6095, 142, 1
6096, 441, 6
6097, 343, 4
6097, 242, 3
6097, 311, 3
6097, 112, 4
6097, 141, 11
6097, 322, 1
6097, 111, 1
6097, 114, 6
6097, 342, 4
6097, 431, 3
6097, 133, 2
6097, 323, 11
6097, 243, 3
6097, 443, 2
6097, 231, 2
6097, 222, 4
6097, 233, 2
6097, 123, 3
6097, 143, 9
6097, 332, 7
6098, 144, 5
6098, 113, 2
6098, 111, 2
6098, 143, 3
6098, 331, 4
6098, 112, 1
6098, 123, 4
6098, 114, 9
6098, 321, 2
6098, 132, 7
6098, 241, 1
6098, 323, 4
6098, 332, 6
6098, 431, 6
6098, 243, 4
6098, 344, 3
6098, 242, 10
6098, 233, 1
6098, 342, 2
6099, 122, 1
6099, 114, 4
6099, 134, 4
6099, 332, 4
6099, 142, 5
6099, 313, 3
6099, 234, 1
6099, 342, 4
6099, 111, 1
6099, 231, 1
6099, 112, 1
6099, 324, 5
6099, 223, 2
6099, 314, 1
6099, 233, 11
6099, 442, 3
6099, 213, 9
6099, 323, 5
6099, 232, 4
6099, 423, 2
6100, 332, 9
6100, 142, 2
6100, 242, 8
6100, 423, 3
6100, 234, 8
6100, 123, 5
6100, 221, 9
6100, 442, 5
6100, 143, 2
6100, 331, 5
6101, 221, 3
6101, 324, 11
6101, 112, 4
6101, 142, 2
6101, 123, 1
6101, 113, 2
6101, 432, 2
6101, 111, 8
6101, 144, 2
6101, 333, 1
6101, 143, 1
6101, 332, 2
6101, 231, 9
6101, 422, 2
6101, 114, 4
6101, 411, 3
6101, 322, 3
6101, 311, 2
6101, 222, 1
6101, 344, 6
6101, 331, 4
6102, 324, 8
6102, 244, 1
6102, 114, 4
6102, 323, 1
6102, 243, 2
6102, 143, 7
6102, 111, 2
6102, 112, 3
6102, 211, 1
6102, 322, 1
6102, 342, 3
6102, 113, 2
6102, 242, 3
6103, 222, 4
6104, 443, 11
6104, 322, 1
6104, 143, 1
6104, 114, 1
6104, 113, 2
6105, 222, 3
6105, 211, 2
6106, 142, 3
6106, 231, 2
6106, 124, 2
6106, 432, 3
6106, 221, 9
6106, 311, 4
6106, 332, 6
6106, 433, 6
6106, 143, 5
6106, 113, 5
6106, 111, 6
6106, 233, 6
6106, 344, 2
6106, 222, 4
6106, 321, 9
6107, 144, 5
6107, 324, 6
6107, 331, 4
6107, 242, 10
6107, 234, 5
6107, 123, 5
6107, 323, 2
6107, 344, 11
6107, 314, 2
6107, 211, 3
6107, 322, 7
6107, 414, 2
6107, 332, 1
6107, 112, 4
6107, 221, 11
6107, 424, 3
6108, 424, 1
6108, 332, 1
6108, 233, 2
6108, 113, 10
6108, 112, 1
6108, 342, 7
6108, 111, 6
6108, 324, 2
6108, 311, 4
6108, 331, 1
6108, 322, 4
6108, 323, 5
6108, 333, 2
6108, 132, 1
6108, 222, 1
6108, 444, 3
6108, 144, 2
6108, 314, 1
6108, 211, 4
6108, 232, 2
6109, 233, 10
6109, 114, 2
6109, 113, 1
6109, 322, 1
6109, 143, 2
6109, 221, 5
6109, 443, 1
6109, 444, 2
6109, 222, 4
6109, 342, 2
6109, 422, 7
6109, 243, 1
6109, 123, 2
6110, 112, 8
6110, 144, 8
6110, 221, 9
6110, 434, 6
6110, 233, 11
6110, 113, 1
6110, 331, 9
6110, 322, 4
6110, 443, 2
6110, 324, 3
6111, 322, 9
6111, 142, 3
6111, 412, 4
6111, 332, 5
6111, 143, 6
6112, 241, 4
6112, 234, 6
6112, 443, 3
6112, 211, 3
6112, 343, 8
6113, 322, 5
6113, 332, 1
6113, 232, 8
6113, 323, 9
6113, 111, 11
6113, 434, 11
6113, 112, 2
6113, 321, 1
6113, 444, 5
6113, 234, 4
6113, 344, 10
6113, 342, 3
6113, 123, 3
6113, 324, 2
6113, 241, 1
6113, 143, 2
6113, 142, 1
6113, 144, 6
6113, 423, 1
6113, 141, 3
6113, 113, 9
6114, 224, 5
6114, 111, 2
6114, 221, 4
6114, 142, 10
6114, 241, 8
6114, 114, 2
6114, 423, 4
6114, 431, 3
6114, 341, 4
6115, 324, 9
6115, 142, 2
6115, 113, 5
6115, 112, 7
6115, 422, 4
6115, 211, 4
6115, 111, 7
6115, 143, 3
6115, 231, 3
6115, 244, 9
6115, 144, 1
6115, 322, 1
6115, 222, 3
6115, 114, 1
6115, 441, 3
6115, 323, 3
6115, 332, 2
6116, 314, 5
6116, 231, 2
6116, 113, 1
6116, 344, 6
6116, 432, 5
6117, 444, 3
6118, 222, 1
6118, 214, 7
6118, 223, 2
6118, 143, 2
6118, 424, 1
6118, 113, 6
6118, 123, 4
6118, 341, 1
6118, 233, 7
6118, 311, 3
6118, 323, 2
6118, 142, 8
6118, 324, 1
6118, 322, 7
6118, 111, 4
6119, 232, 11
6119, 344, 2
6119, 442, 4
6119, 111, 1
6119, 113, 1
6119, 312, 6
6119, 112, 8
6119, 231, 7
6119, 422, 8
6119, 211, 2
6119, 331, 5
6119, 424, 9
6119, 114, 4
6119, 411, 3
6120, 112, 2
6120, 424, 7
6120, 123, 1
6120, 113, 2
6120, 243, 5
6121, 111, 11
6121, 142, 3
6121, 321, 1
6121, 332, 1
6121, 242, 4
6121, 123, 6
6121, 324, 3
6121, 323, 5
6121, 113, 2
6121, 322, 2
6121, 144, 5
6121, 143, 5
6121, 233, 11
6121, 312, 2
6121, 223, 4
6121, 344, 1
6121, 234, 2
6121, 331, 1
6121, 241, 5
6121, 232, 9
6121, 414, 3
6122, 234, 3
6123, 423, 6
6123, 444, 4
6123, 142, 3
6123, 322, 5
6123, 231, 5
6123, 233, 2
6123, 114, 4
6123, 111, 6
6123, 412, 1
6123, 113, 4
6123, 221, 3
6123, 324, 1
6123, 314, 1
6123, 123, 2
6123, 224, 2
6123, 234, 1
6123, 132, 3
6124, 434, 1
6124, 111, 3
6124, 131, 7
6124, 143, 3
6124, 114, 9
6124, 341, 3
6124, 332, 11
6124, 323, 1
6124, 441, 4
6124, 222, 8
6124, 232, 3
6124, 123, 4
6124, 144, 1
6124, 113, 3
6124, 243, 3
6124, 322, 3
6124, 344, 2
6125, 443, 5
6125, 323, 3
6125, 324, 2
6125, 344, 5
6125, 114, 3
6125, 441, 1
6125, 342, 9
6125, 322, 1
6125, 343, 2
6126, 244, 6
6126, 144, 2
6126, 321, 4
6126, 112, 2
6126, 232, 7
6126, 343, 3
6126, 314, 2
6126, 241, 2
6126, 233, 7
6126, 123, 5
6126, 231, 1
6126, 331, 7
6126, 311, 2
6126, 113, 3
6126, 142, 2
6126, 323, 1
6126, 324, 7
6126, 313, 8
6126, 211, 4
6127, 322, 7
6127, 323, 6
6128, 332, 4
6128, 211, 8
6128, 142, 1
6128, 222, 1
6128, 113, 3
6128, 341, 2
6128, 114, 1
6128, 234, 2
6128, 424, 5
6128, 323, 2
6128, 112, 2
6128, 231, 9
6128, 322, 2
6128, 324, 6
6128, 331, 6
6129, 431, 3
6129, 143, 9
6129, 111, 2
6129, 232, 3
6129, 434, 2
6129, 332, 1
6129, 211, 7
6129, 321, 4
6129, 344, 7
6129, 444, 2
6129, 122, 3
6129, 342, 3
6129, 112, 7
6129, 343, 1
6129, 222, 3
6129, 324, 1
6129, 323, 1
6129, 331, 2
6129, 231, 11
6129, 142, 10
6130, 312, 1
6130, 234, 8
6130, 421, 1
6130, 343, 5
6130, 243, 4
6130, 222, 7
6130, 423, 2
6130, 342, 1
6130, 324, 11
6130, 323, 3
6130, 224, 2
6130, 431, 1
6130, 112, 5
6130, 111, 11
6130, 123, 3
6131, 344, 3
6131, 113, 6
6131, 222, 1
6131, 241, 3
6131, 423, 1
6131, 242, 9
6131, 431, 3
6131, 323, 2
6131, 143, 2
6131, 142, 2
6131, 331, 9
6131, 112, 3
6132, 112, 5
6132, 343, 4
6132, 142, 3
6132, 134, 6
6132, 113, 2
6132, 323, 2
6132, 332, 4
6132, 111, 11
6132, 211, 4
6132, 322, 1
6132, 422, 9
6132, 324, 7
6132, 331, 1
6132, 344, 5
6132, 441, 2
6132, 244, 4
6132, 423, 3
6132, 143, 6
6132, 223, 3
6132, 144, 2
6133, 341, 1
6133, 222, 3
6133, 241, 7
6133, 343, 11
6133, 111, 2
6133, 423, 2
6133, 344, 1
6133, 441, 4
6133, 113, 8
6133, 123, 11
6133, 323, 1
6133, 144, 3
6133, 321, 2
6133, 231, 1
6133, 114, 1
6133, 142, 3
6133, 112, 2
6133, 331, 1
6134, 142, 8
6134, 114, 6
6134, 311, 1
6134, 222, 2
6134, 232, 4
6134, 113, 2
6134, 123, 3
6134, 214, 6
6134, 111, 4
6134, 323, 6
6134, 211, 3
6135, 322, 3
6135, 143, 3
6135, 444, 3
6135, 234, 3
6135, 324, 4
6135, 223, 2
6135, 323, 4
6135, 144, 5
6136, 113, 2
6136, 331, 8
6136, 324, 5
6136, 143, 3
6136, 211, 1
6136, 112, 2
6136, 243, 1
6137, 142, 1
6137, 311, 6
6137, 113, 1
6137, 442, 6
6137, 322, 3
6137, 114, 1
6137, 141, 5
6138, 331, 2
6138, 233, 2
6138, 324, 2
6138, 211, 8
6138, 343, 8
6138, 113, 2
6138, 142, 3
6138, 143, 2
6138, 243, 9
6138, 432, 3
6138, 311, 3
6138, 144, 9
6139, 344, 2
6139, 322, 6
6139, 242, 1
6139, 142, 3
6139, 324, 2
6139, 222, 1
6139, 224, 3
6139, 143, 5
6139, 221, 2
6139, 232, 1
6139, 332, 6
6139, 244, 2
6139, 314, 4
6139, 112, 2
6139, 111, 2
6140, 313, 2
6140, 241, 2
6140, 144, 3
6140, 324, 6
6140, 143, 6
6140, 322, 1
6140, 323, 4
6140, 213, 1
6140, 311, 2
6140, 341, 10
6140, 123, 1
6140, 111, 3
6140, 344, 4
6140, 112, 5
6140, 331, 9
6140, 321, 2
6140, 113, 2
6140, 424, 6
6140, 114, 1
6140, 134, 5
6141, 114, 6
6141, 343, 5
6141, 344, 7
6141, 112, 3
6141, 222, 4
6141, 234, 10
6141, 434, 5
6141, 324, 3
6142, 424, 4
6143, 142, 2
6143, 413, 1
6143, 114, 3
6143, 341, 9
6143, 323, 7
6143, 123, 10
6143, 322, 6
6143, 311, 1
6143, 113, 6
6143, 331, 3
6143, 324, 2
6143, 242, 2
6143, 143, 3
6143, 144, 1
6143, 314, 4
6143, 243, 2
6143, 232, 7
6143, 222, 1
6143, 233, 7
6143, 211, 8
6143, 111, 4
6143, 332, 9
6144, 144, 8
6144, 343, 3
6144, 323, 5
